date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-05-20,32,Captato,Diss Gacha & Sala,70,123333,album,7,2023-04-28,True,https://i.scdn.co/image/ab67616d0000b273f8086509595114dd483d7703
2023-05-20,33,Coca zero,Pinguini Tattici Nucleari,62,203647,album,15,2022-12-02,False,https://i.scdn.co/image/ab67616d0000b27332ef0212a271aea136b88f05
2023-05-20,34,Bellissima,Annalisa,75,201334,single,1,2022-09-02,False,https://i.scdn.co/image/ab67616d0000b273dc2783920a5b9b3def9cdb55
2023-05-20,35,USCITO DI GALERA,Lazza,74,172654,album,17,2022-04-07,True,https://i.scdn.co/image/ab67616d0000b273e1660f0eff9c7330b1d99084
2023-05-20,36,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,95,214945,single,1,2023-01-11,False,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
2023-05-20,37,BESO,ROSALÍA & Rauw Alejandro,96,194543,single,3,2023-03-24,False,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
2023-05-20,38,Capri Sun,Capo Plaza,74,199680,album,12,2022-06-03,True,https://i.scdn.co/image/ab67616d0000b273b67137ac4c300ce27f5f817d
2023-05-20,39,Location,Noizy,63,175933,album,22,2023-04-07,True,https://i.scdn.co/image/ab67616d0000b27369d114206c5398ec0f9cfa1c
2023-05-20,40,Altamente Mia,Bresh & SHUNE,73,172718,single,1,2023-04-07,True,https://i.scdn.co/image/ab67616d0000b273454acd485acac4bb735b228e
2023-05-20,41,M' Manc (con Geolier & Sfera Ebbasta),Shablo & Geolier & Sfera Ebbasta,72,180000,single,1,2020-06-11,False,https://i.scdn.co/image/ab67616d0000b273521496cca18501a2ffeebfa9
2023-05-20,42,Queen of Kings,Alessandra,86,147979,single,1,2023-01-09,False,https://i.scdn.co/image/ab67616d0000b2732c9eea7700ceb07c4dabf114
2023-05-20,43,PANICO (feat. Takagi & Ketra),Lazza,73,188564,album,17,2022-04-07,True,https://i.scdn.co/image/ab67616d0000b273e1660f0eff9c7330b1d99084
2023-05-20,44,Due,Elodie,67,193926,album,13,2023-02-09,False,https://i.scdn.co/image/ab67616d0000b273d5d0ce7489346daf125bd7ea
2023-05-20,45,CRUDELIA - I nervi,Marracash,69,230922,album,31,2019-10-31,True,https://i.scdn.co/image/ab67616d0000b27389070654f69ee060803403f3
2023-05-20,46,L'Isola Delle Rose,BLANCO,68,187400,album,12,2023-04-13,True,https://i.scdn.co/image/ab67616d0000b273d0a7dfc11235eb8a6fc8fbf0
2023-05-20,47,Baby Mama,Don Pero,71,151160,single,1,2022-10-27,True,https://i.scdn.co/image/ab67616d0000b2731f5185de4c80542dc1d79e8e
2023-05-20,48,Alleluia (feat. Sfera Ebbasta),Shiva,73,160051,album,18,2022-11-25,False,https://i.scdn.co/image/ab67616d0000b273c7e356600aed38293c7ca0a4
2023-05-20,49,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,90,140017,single,2,2023-04-06,False,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
2023-05-20,50,MONDAY (feat. Shiva & Michelangelo),Geolier,72,165216,album,18,2023-01-06,True,https://i.scdn.co/image/ab67616d0000b273a43bc8d38cdecdb7a71b34a6
2023-05-21,1,ON FIRE - paid in full,Emis Killa,64,176000,album,14,2023-05-19,False,https://i.scdn.co/image/ab67616d0000b27329df67b7e1d45411f2ac4a92
2023-05-21,2,SENZ'ANIMA - nikita,Emis Killa,61,193453,album,14,2023-05-19,False,https://i.scdn.co/image/ab67616d0000b27329df67b7e1d45411f2ac4a92
2023-05-21,3,Pelé,Rhove & Madfingerz,78,133858,single,1,2023-03-16,True,https://i.scdn.co/image/ab67616d0000b2731959056f44e03cdd18d85cc8
2023-05-21,4,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)",Finesse & Shiva & Sfera Ebbasta,82,181611,single,1,2023-02-24,False,https://i.scdn.co/image/ab67616d0000b273daa862db6dbe29bb621e9338
2023-05-21,5,CENERE,Lazza,77,208323,album,26,2022-04-07,False,https://i.scdn.co/image/ab67616d0000b273279a772ce72afcc068718423
2023-05-21,6,COL CUORE IN GOLA - lords of dogtown,Emis Killa,60,188640,album,14,2023-05-19,False,https://i.scdn.co/image/ab67616d0000b27329df67b7e1d45411f2ac4a92
2023-05-21,7,IL MALE CHE MI FAI (feat. Marracash),Geolier,81,167339,album,24,2023-04-07,False,https://i.scdn.co/image/ab67616d0000b273afd999e92d692ad962b9c556
