date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2024-03-31,44,FE!N (feat. Playboi Carti),Travis Scott,92,191700,album,19,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-03-31,45,Cruel Summer,Taylor Swift,96,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-03-31,46,Something in the Orange,Zach Bryan,88,228013,single,4,2022-04-22,False,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
2024-03-31,47,Lovin On Me,Jack Harlow,93,138411,single,1,2023-11-10,True,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
2024-03-31,48,Last Night,Morgan Wallen,84,163854,album,36,2023-03-03,True,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
2024-03-31,49,I LUV IT (feat. Playboi Carti),Camila Cabello & Playboi Carti,78,174880,single,1,2024-03-27,True,https://i.scdn.co/image/ab67616d0000b273127aebaf8cc68fa4d07c615f
2024-03-31,50,Slow It Down,Benson Boone,83,161831,single,1,2024-03-21,False,https://i.scdn.co/image/ab67616d0000b27358a805653814fe88327d3a62
2024-04-01,1,Like That,Future & Metro Boomin,92,267706,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-04-01,2,Too Sweet,Hozier,61,251424,album,20,2024-03-22,False,https://i.scdn.co/image/ab67616d0000b2732e8b4358d044b75807e30bf0
2024-04-01,3,TEXAS HOLD 'EM,Beyoncé,76,233456,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
2024-04-01,4,JOLENE,Beyoncé,56,189638,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,5,II MOST WANTED,Beyoncé,56,208521,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,6,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,96,264324,album,16,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
2024-04-01,7,Beautiful Things,Benson Boone,100,180304,single,1,2024-01-18,False,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
2024-04-01,8,we can't be friends (wait for your love),Ariana Grande,94,228639,album,13,2024-03-08,False,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-04-01,9,i like the way you kiss me,Artemas,90,142514,single,1,2024-03-19,False,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
2024-04-01,10,Type Shit,Future & Metro Boomin,88,228266,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-04-01,11,BODYGUARD,Beyoncé,78,240254,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
2024-04-01,12,End of Beginning,Djo,98,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-04-01,13,LEVII'S JEANS,Beyoncé,77,257699,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
2024-04-01,14,AMERIICAN REQUIEM,Beyoncé,54,325037,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,15,BLACKBIIRD,Beyoncé,53,131949,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,16,DAUGHTER,Beyoncé,52,203851,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,17,16 CARRIAGES,Beyoncé,51,227250,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,18,SPAGHETTII,Beyoncé,77,158477,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
2024-04-01,19,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-04-01,20,YA YA,Beyoncé,76,274766,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
2024-04-01,21,Cinderella,Future & Metro Boomin,87,169840,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-04-01,22,Whatever She Wants,Bryson Tiller,90,161342,single,1,2024-02-13,True,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
2024-04-01,23,PROTECTOR,Beyoncé,51,184399,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,24,Stick Season,Noah Kahan,94,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-04-01,25,SMOKE HOUR ★ WILLIE NELSON,Beyoncé,52,50721,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
2024-04-01,26,Lose Control,Teddy Swims,93,210688,album,10,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-04-01,27,ALLIIGATOR TEARS,Beyoncé,50,179397,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2734903a9678d5664b9cd9a3fd8
